doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
28,2,6,Premise,Premise,none,<AC> roommate turns down the music or television volume at night time </AC>,<AC> It will not only prevent conflicts but also to have a friend or even a family member </AC>
28,3,1,Premise,Premise,none,<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>,<AC> Consideration is always important in relationship </AC>
28,3,2,Premise,Premise,none,<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>,<AC> roommate turns down the music or television volume at night time </AC>
28,3,4,Premise,Premise,none,<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>"
28,3,5,Premise,Claim,Support,<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>,<AC> having a considered roommate is significantly imperative to our school life </AC>
28,3,6,Premise,Premise,none,<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>,<AC> It will not only prevent conflicts but also to have a friend or even a family member </AC>
28,4,1,Premise,Premise,none,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>",<AC> Consideration is always important in relationship </AC>
28,4,2,Premise,Premise,none,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>",<AC> roommate turns down the music or television volume at night time </AC>
28,4,3,Premise,Premise,none,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>",<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>
28,4,5,Premise,Claim,Support,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>",<AC> having a considered roommate is significantly imperative to our school life </AC>
28,4,6,Premise,Premise,none,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>",<AC> It will not only prevent conflicts but also to have a friend or even a family member </AC>
28,5,1,Claim,Premise,none,<AC> having a considered roommate is significantly imperative to our school life </AC>,<AC> Consideration is always important in relationship </AC>
28,5,2,Claim,Premise,none,<AC> having a considered roommate is significantly imperative to our school life </AC>,<AC> roommate turns down the music or television volume at night time </AC>
28,5,3,Claim,Premise,none,<AC> having a considered roommate is significantly imperative to our school life </AC>,<AC> Sometimes we will not know what we have done until we have a taste of our own medicine </AC>
28,5,4,Claim,Premise,none,<AC> having a considered roommate is significantly imperative to our school life </AC>,"<AC> At all times , think about the other ' s feeling before doing any self - centered action would help to improve the roommate relationship tremendously </AC>"
28,5,6,Claim,Premise,none,<AC> having a considered roommate is significantly imperative to our school life </AC>,<AC> It will not only prevent conflicts but also to have a friend or even a family member </AC>
