doc_id,essay_id,para_id,para_types,span_pos,adu_pos,aty,parent_pos,afu,text,rel_pairs,root
58,11,58,intro,2,1,MajorClaim,0,none,"Some opponents says that it is cruel to animals and nature , however , I believe that no sensible person will deny that  it is a dramatically cruel activity to humanity if the latest foods or medicines are allowed to sold without testing on animals ",[],0
58,11,58,intro,3,0,none,0,none,". In my essay , I will discuss this issue from twofold aspects . </para-intro>",none,-1
59,11,59,body,1,0,none,0,none,<para-body>,none,-1
59,11,59,body,2,1,Premise,4,Support,"First of all , as we all know ,  animals are friendly and vital for people ","[(0, 3), (2, 3)]",0
59,11,59,body,3,0,none,0,none,,none,-1
59,11,59,body,4,2,Premise,1,Support,", because  if there are no animals in the world , the balance of nature will broke down , and we , human , will die out as well ","[(0, 3), (2, 3), (1, 0)]",0
59,11,59,body,5,0,none,0,none,,none,-1
59,11,59,body,6,3,Premise,4,Support,.  The animal experiments accelerate the vanishing of some categories of animals ,"[(0, 3), (2, 3)]",0
59,11,59,body,7,0,none,0,none,.,none,-1
59,11,59,body,8,4,Claim,0,none,"In other words ,  doing this various testing is a hazard of human ' s future and next generation ","[(3, 3)]",2
59,11,59,body,9,0,none,0,none,. </para-body>,none,-1
60,11,60,body,1,0,none,0,none,<para-body>,none,-1
60,11,60,body,2,1,Premise,3,Attack,Though  animal experiments have negative impact on the natural balance ,"[(0, 2), (3, 2), (4, 2), (5, 2)]",0
60,11,60,body,3,0,none,0,none,,none,-1
60,11,60,body,4,2,Premise,1,Attack,",  it is necessary to make sure that people can live a long life ","[(0, 2), (3, 2), (4, 2), (5, 2), (1, 0)]",0
60,11,60,body,5,0,none,0,none,.,none,-1
60,11,60,body,6,3,Claim,0,none,"To begin with ,  it is indisputable that every new kind food or pill may be noxious , and scientists must do something to insure that the new invention benefits people instead of making people ill or even dying ","[(2, 2)]",2
60,11,60,body,7,0,none,0,none,,none,-1
60,11,60,body,8,4,Premise,3,Support,.  The new foods or medicines are invented to promote the quantity of human ' s life ,"[(0, 2), (3, 2), (4, 2), (5, 2)]",0
60,11,60,body,9,0,none,0,none,.,none,-1
60,11,60,body,10,5,Premise,3,Support,Thus  even if they are volunteers ; they cannot take the place of animals to test the new foods or medicines ,"[(0, 2), (3, 2), (4, 2), (5, 2)]",0
60,11,60,body,11,0,none,0,none,.,none,-1
60,11,60,body,12,6,Premise,3,Support,"Furthermore ,  it also have potentially harm for human ' s health without any testing ","[(0, 2), (3, 2), (4, 2), (5, 2)]",0
60,11,60,body,13,0,none,0,none,. </para-body>,none,-1
61,11,61,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
61,11,61,conclusion,2,1,Claim,0,none,"To sum up , I reaffirm that although  there is some disadvantages of animals ' profits ",[],0
61,11,61,conclusion,3,0,none,0,none,,none,-1
61,11,61,conclusion,4,2,MajorClaim,0,none,",  the merits of animal experiments still outweigh the demerits ",[],0
61,11,61,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
70,13,70,body,1,1,Claim,0,none,<para-body>  Universities should accept equal numbers of students of both genders ,"[(0, 0)]",2
70,13,70,body,2,0,none,0,none,.,none,-1
70,13,70,body,3,2,Premise,1,Support,"Initially , if we look into the fact ,  women have proved themselves in every field whether it is indoor or outdoor ","[(1, 0), (4, 0)]",0
70,13,70,body,4,0,none,0,none,.,none,-1
70,13,70,body,5,3,Premise,2,Support,"For example ,  nowadays women are working in home as well as in the sky ","[(1, 0), (4, 0), (2, 1), (3, 1), (5, 4)]",0
70,13,70,body,6,0,none,0,none,,none,-1
70,13,70,body,7,4,Premise,2,Support,.  They are acting as a good housewife and they are flying planes also ,"[(1, 0), (4, 0), (2, 1), (3, 1), (5, 4)]",0
70,13,70,body,8,0,none,0,none,.,none,-1
70,13,70,body,9,5,Premise,1,Support,"Furthermore ,  university authority must not be biased on ground of the gender discrimination ","[(1, 0), (4, 0)]",0
70,13,70,body,10,0,none,0,none,,none,-1
70,13,70,body,11,6,Premise,5,Support,.  They must consider the academic record of the student as main criteria of admission ,"[(1, 0), (4, 0), (2, 1), (3, 1), (5, 4)]",0
70,13,70,body,12,0,none,0,none,. </para-body>,none,-1
71,13,71,body,1,0,none,0,none,<para-body>,none,-1
71,13,71,body,2,1,Premise,7,Support,"However ,  the current job market affects the decision of universities ","[(0, 6), (1, 6), (2, 6)]",0
71,13,71,body,3,0,none,0,none,,none,-1
71,13,71,body,4,2,Premise,7,Support,.  Every university designs its courses according to the need of employers ,"[(0, 6), (1, 6), (2, 6)]",0
71,13,71,body,5,0,none,0,none,,none,-1
71,13,71,body,6,3,Premise,7,Support,.  The job selection criteria are pre decided ,"[(0, 6), (1, 6), (2, 6)]",0
71,13,71,body,7,0,none,0,none,.,none,-1
71,13,71,body,8,4,Premise,3,Support,For instance  employers need male candidates for the heavy work such as repairing and installation of heavy machine ,"[(0, 6), (1, 6), (2, 6), (3, 2)]",0
71,13,71,body,9,0,none,0,none,,none,-1
71,13,71,body,10,5,Premise,4,Support,.  They prefer male staff for night shifts ,"[(0, 6), (1, 6), (2, 6), (3, 2), (4, 3), (5, 3)]",0
71,13,71,body,11,0,none,0,none,,none,-1
71,13,71,body,12,6,Premise,4,Support,".  They want female candidates for soft natured work like counseling , teaching , designing etc ","[(0, 6), (1, 6), (2, 6), (3, 2), (4, 3), (5, 3)]",0
71,13,71,body,13,0,none,0,none,.,none,-1
71,13,71,body,14,7,Claim,0,none,"Therefore ,  universities follow the requirement of job providers and decide subject suitable for particular gender ","[(6, 6)]",2
71,13,71,body,15,0,none,0,none,. </para-body>,none,-1
72,13,72,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
72,13,72,conclusion,2,1,MajorClaim,0,none,"To conclude , I strongly believe that  universities must open choice for everyone to select his subject ",[],0
72,13,72,conclusion,3,0,none,0,none,,none,-1
72,13,72,conclusion,4,2,Premise,5,Support,.  Our youth has become very confident towards his career ,"[(1, 4), (2, 4), (3, 4)]",0
72,13,72,conclusion,5,0,none,0,none,,none,-1
72,13,72,conclusion,6,3,Premise,5,Support,.  They are not ready to be bound in certain limitations ,"[(1, 4), (2, 4), (3, 4)]",0
72,13,72,conclusion,7,0,none,0,none,,none,-1
72,13,72,conclusion,8,4,Premise,5,Support,.  Female candidates also do not care about any restriction posed by the society and the employer ,"[(1, 4), (2, 4), (3, 4)]",0
72,13,72,conclusion,9,0,none,0,none,.,none,-1
72,13,72,conclusion,10,5,Claim,0,none,So  we must give them opportunity to achieve their goal ,"[(4, 4)]",2
72,13,72,conclusion,11,0,none,0,none,. </para-conclusion>,none,-1
74,14,74,intro,1,0,none,0,none,"<para-intro> Many young adults want to get away from their parent ' s houses as soon as possible in order to have no limits , to be independent .",none,-1
74,14,74,intro,2,1,Claim,0,none,"But these young people do not take into account that  their lives are going to be more difficult , when they are away from home ","[(0, 0)]",2
74,14,74,intro,3,0,none,0,none,,none,-1
74,14,74,intro,4,2,Premise,1,Support,.  They will have to pay a lot of bills ,"[(1, 0), (2, 0)]",0
74,14,74,intro,5,0,none,0,none,,none,-1
74,14,74,intro,6,3,Premise,1,Support,", because  they will have to find a lodging or at least a place where to live and in order to have less expenses they will have to find a co - tenant , who they may not like ","[(1, 0), (2, 0)]",0
74,14,74,intro,7,0,none,0,none,. </para-intro>,none,-1
75,14,75,body,1,1,Claim,0,none,<para-body>  Living in their own houses will save the young adults a lot of money ,"[(0, 0)]",2
75,14,75,body,2,0,none,0,none,,none,-1
75,14,75,body,3,2,Premise,1,Support,".  If they live separate from their parents they will have to pay for a loan , electricity , water or even for a meal ","[(1, 0), (2, 0), (4, 0), (6, 0)]",0
75,14,75,body,4,0,none,0,none,,none,-1
75,14,75,body,5,3,Premise,1,Support,.  If the young adults still study they will have to combine studying with working ,"[(1, 0), (2, 0), (4, 0), (6, 0)]",0
75,14,75,body,6,0,none,0,none,,none,-1
75,14,75,body,7,4,Premise,3,Support,", because  they will not have money to pay for everything ","[(1, 0), (2, 0), (4, 0), (6, 0), (3, 2), (5, 4)]",0
75,14,75,body,8,0,none,0,none,,none,-1
75,14,75,body,9,5,Premise,1,Support,.  There will not be such worries when young adults live in their own home ,"[(1, 0), (2, 0), (4, 0), (6, 0)]",0
75,14,75,body,10,0,none,0,none,,none,-1
75,14,75,body,11,6,Premise,5,Support,", because  parents will take care for them ","[(1, 0), (2, 0), (4, 0), (6, 0), (3, 2), (5, 4)]",0
75,14,75,body,12,0,none,0,none,.,none,-1
75,14,75,body,13,7,Premise,1,Support,"Moreover ,  parents will give their children money in order they to focus only on studying ","[(1, 0), (2, 0), (4, 0), (6, 0)]",0
75,14,75,body,14,0,none,0,none,. </para-body>,none,-1
76,14,76,body,1,1,Claim,0,none,"<para-body>  Another problem that the young adults may encounter is to find a co - tenant , who they do not like ","[(0, 0)]",2
76,14,76,body,2,0,none,0,none,,none,-1
76,14,76,body,3,2,Premise,1,Support,".  His habits may be totally different from theirs , his behavior may be inappropriate , but they will have to live with him or even share a room , in order to have less expenses ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
76,14,76,body,4,0,none,0,none,,none,-1
76,14,76,body,5,3,Premise,1,Support,.  Living with such a person may be a huge problem for the young adults ,"[(1, 0), (2, 0), (3, 0), (4, 0)]",0
76,14,76,body,6,0,none,0,none,,none,-1
76,14,76,body,7,4,Premise,1,Support,".  When the co - tenant do not share their interests and points of view , they will not be able to ask him for advice ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
76,14,76,body,8,0,none,0,none,.,none,-1
76,14,76,body,9,5,Premise,1,Support,"Furthermore ,  they are most likely to quarrel every day , instead of to help each other ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
76,14,76,body,10,0,none,0,none,. </para-body>,none,-1
77,14,77,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
77,14,77,conclusion,2,1,MajorClaim,0,none,"In conclusion , I reckon that  for the young adults it will be better to live with their parents ",[],0
77,14,77,conclusion,3,0,none,0,none,", because of the benefits they will have",none,-1
77,14,77,conclusion,4,2,Claim,0,none,.  They will not need to worry about financial problems or if they will get on well with their roommate ,[],0
77,14,77,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
79,15,79,intro,1,0,none,0,none,<para-intro> Air pollution is an issue threatening the environment in many different ways such as causing holes in the ozone and affecting global heating in the negative way .,none,-1
79,15,79,intro,2,1,MajorClaim,0,none,I believe that  more responsibilities should put on private individuals and companies such as paying to clean up air pollution ,[],0
79,15,79,intro,3,0,none,0,none,. </para-intro>,none,-1
80,15,80,body,1,0,none,0,none,<para-body>,none,-1
80,15,80,body,2,1,Premise,4,Support,"First ,  in most industrialized countries , there is a number of companies that holds heavy factories in their constitutions ","[(0, 3), (1, 3), (2, 3)]",0
80,15,80,body,3,0,none,0,none,,none,-1
80,15,80,body,4,2,Premise,4,Support,.  The waste products and harmful gases produced by these factories cause a significant amount of air pollution ,"[(0, 3), (1, 3), (2, 3)]",0
80,15,80,body,5,0,none,0,none,,none,-1
80,15,80,body,6,3,Premise,4,Support,".  While these companies make a huge amount of money from their businesses , most of them are not considering to take precautions to reduce the amount of air pollution ","[(0, 3), (1, 3), (2, 3)]",0
80,15,80,body,7,0,none,0,none,,none,-1
80,15,80,body,8,4,Claim,0,none,".  If these companies were obliged to pay to clean up the air pollution , they would at least make an effort to reduce the amount of air pollution they cause ","[(3, 3)]",2
80,15,80,body,9,0,none,0,none,. </para-body>,none,-1
81,15,81,body,1,0,none,0,none,<para-body>,none,-1
81,15,81,body,2,1,Premise,4,Support,"Second ,  private individuals cause air pollution in several ways such as inessential use of cars and house heating ","[(0, 3), (1, 3), (2, 3)]",0
81,15,81,body,3,0,none,0,none,,none,-1
81,15,81,body,4,2,Premise,4,Support,".  As house heating is a major need in the winter time , some households do not consider to use filters to reduce the amount of pollution that the heating causes ","[(0, 3), (1, 3), (2, 3)]",0
81,15,81,body,5,0,none,0,none,.,none,-1
81,15,81,body,6,3,Premise,4,Support,"Instead of this ,  some expensive vehicles cause a huge amount of pollution ","[(0, 3), (1, 3), (2, 3)]",0
81,15,81,body,7,0,none,0,none,.,none,-1
81,15,81,body,8,4,Claim,0,none,"In my opinion ,  by charging private individuals for causing air pollution , that will at least contribute to reduce the amount of the pollution ","[(3, 3)]",2
81,15,81,body,9,0,none,0,none,. </para-body>,none,-1
82,15,82,body,1,0,none,0,none,<para-body>,none,-1
82,15,82,body,2,1,Claim,0,none,"On the other hand , I believe that  governments should restrict the use of products that cause air pollution for both individuals and companies ",[],0
82,15,82,body,3,0,none,0,none,,none,-1
82,15,82,body,4,2,Claim,0,none,".  Governments also should use an amount of money from their budgets to clean up the air , instead of putting all the responsibility to companies and private individuals ",[],0
82,15,82,body,5,0,none,0,none,. </para-body>,none,-1
83,15,83,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
83,15,83,conclusion,2,1,Claim,0,none,"In conclusion , due to the fact that  governments are responsible to provide a healthy environment for their inhabitants and they should be responsible from cleaning up the air pollution ",[],0
